"","Date","NDVI","NIRv","smoothed_NIRv"
"294",2021-10-21,0.288355342136855,0.0559017382953181,0.0551998889422072
"295",2021-10-22,0.287472845763939,0.0553330079652426,0.0561943986510659
"296",2021-10-23,0.294488953629522,0.0571827550376305,0.0562697673071998
"297",2021-10-24,0.289929285540112,0.0555262960253597,0.0559945092810692
"298",2021-10-25,0.289389855427591,0.0550904709629993,0.0550703867197339
"299",2021-10-26,0.289815950920245,0.0551396319018405,0.0551081162504833
"300",2021-10-27,0.290100712355687,0.0551724470646033,0.0551308594743975
"301",2021-10-28,0.289894270961397,0.0550552672731743,0.0552213976902732
"302",2021-10-29,0.289815950920245,0.0551396319018405,0.0547761963216287
"303",2021-10-30,0.286595902246359,0.0538388921254011,0.0541694868974769
"304",2021-10-31,0.286313193588163,0.0538064808877928,0.0537486329846224
"305",2021-11-01,0.286595902246359,0.0538388921254011,0.0537706346199511
"306",2021-11-02,0.285255618671277,0.0534075119782662,0.0531132090412419
"307",2021-11-03,0.283000246730817,0.0527800641500123,0.0536386064639644
"308",2021-11-04,0.291064871481028,0.0556578066095471,0.0549301009661731
"309",2021-11-05,0.290842490842491,0.0557256703296703,0.0558131210966492
"310",2021-11-06,0.289171351747739,0.0551584854558787,0.0553571349759014
"311",2021-11-07,0.288358499756454,0.0551108231855821,0.0549115531713988
"312",2021-11-08,0.284816247582205,0.0544196769825919,0.0546170000733438
"313",2021-11-09,0.285714285714286,0.0542468571428571,0.0540774277963851
"314",2021-11-10,0.283239814588924,0.053452071236887,0.0536686191575861
"315",2021-11-11,0.281800391389432,0.0528717025440313,0.0525860968071023
"316",2021-11-12,0.27741935483871,0.0508157419354839,0.0508256160365082
"317",2021-11-13,0.270745603170671,0.0489262472132772,0.0493114898675748
"318",2021-11-14,0.270203272186415,0.0487300783341596,0.0482301169896213
"319",2021-11-15,0.265113974231913,0.0472595976214073,0.0477080265344427
"320",2021-11-16,0.266169154228856,0.0473800497512438,0.0471038258652919
"321",2021-11-17,0.264683829042739,0.046725008747813,0.0467910630504165
"322",2021-11-18,0.263501632755589,0.0461506606380306,0.0462484906260112
"323",2021-11-19,0.261446084563422,0.0457425579184388,0.0454329384673625
"324",2021-11-20,0.258064516129032,0.0444449032258064,0.0448347738633941
"325",2021-11-21,0.258258258258258,0.0448141261261261,0.044643646904799
"326",2021-11-22,0.258646616541353,0.0448581654135338,0.0448347777397202
